match_time,home_team,away_team,site,market,outcome,odds
2025-06-21 00:11:00+00:00,Minnesota Twins,Milwaukee Brewers,DraftKings,spreads,Milwaukee Brewers,1.61
2025-06-21 00:11:00+00:00,Minnesota Twins,Milwaukee Brewers,DraftKings,spreads,Minnesota Twins,2.34
2025-06-21 00:11:00+00:00,Minnesota Twins,Milwaukee Brewers,BetMGM,h2h,Milwaukee Brewers,2.4
2025-06-21 00:11:00+00:00,Minnesota Twins,Milwaukee Brewers,BetMGM,h2h,Minnesota Twins,1.61
2025-06-21 00:11:00+00:00,Minnesota Twins,Milwaukee Brewers,BetMGM,spreads,Milwaukee Brewers,1.62
2025-06-21 00:11:00+00:00,Minnesota Twins,Milwaukee Brewers,BetMGM,spreads,Minnesota Twins,2.35
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,FanDuel,h2h,Arizona Diamondbacks,1.54
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,FanDuel,h2h,Colorado Rockies,2.56
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,FanDuel,spreads,Arizona Diamondbacks,1.79
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,FanDuel,spreads,Colorado Rockies,2.05
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,LowVig.ag,h2h,Arizona Diamondbacks,1.56
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,LowVig.ag,h2h,Colorado Rockies,2.62
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,BetOnline.ag,h2h,Arizona Diamondbacks,1.56
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,BetOnline.ag,h2h,Colorado Rockies,2.62
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,DraftKings,h2h,Arizona Diamondbacks,1.53
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,DraftKings,h2h,Colorado Rockies,2.52
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,DraftKings,spreads,Arizona Diamondbacks,1.79
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,DraftKings,spreads,Colorado Rockies,2.04
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,BetUS,h2h,Arizona Diamondbacks,1.56
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,BetUS,h2h,Colorado Rockies,2.58
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,BetMGM,h2h,Arizona Diamondbacks,1.53
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,BetMGM,h2h,Colorado Rockies,2.55
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,BetMGM,spreads,Arizona Diamondbacks,1.77
2025-06-21 00:41:00+00:00,Colorado Rockies,Arizona Diamondbacks,BetMGM,spreads,Colorado Rockies,2.1
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,FanDuel,h2h,Los Angeles Dodgers,1.5
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,FanDuel,h2h,Washington Nationals,2.68
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,FanDuel,spreads,Los Angeles Dodgers,2.05
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,FanDuel,spreads,Washington Nationals,1.79
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,LowVig.ag,h2h,Los Angeles Dodgers,1.51
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,LowVig.ag,h2h,Washington Nationals,2.75
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,BetOnline.ag,h2h,Los Angeles Dodgers,1.51
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,BetOnline.ag,h2h,Washington Nationals,2.75
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,DraftKings,h2h,Los Angeles Dodgers,1.48
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,DraftKings,h2h,Washington Nationals,2.68
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,DraftKings,spreads,Los Angeles Dodgers,2.04
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,DraftKings,spreads,Washington Nationals,1.79
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,BetMGM,h2h,Los Angeles Dodgers,1.48
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,BetMGM,h2h,Washington Nationals,2.7
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,BetMGM,spreads,Los Angeles Dodgers,2.05
2025-06-21 02:11:00+00:00,Los Angeles Dodgers,Washington Nationals,BetMGM,spreads,Washington Nationals,1.8
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,FanDuel,h2h,Boston Red Sox,2.12
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,FanDuel,h2h,San Francisco Giants,1.76
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,FanDuel,spreads,Boston Red Sox,1.52
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,FanDuel,spreads,San Francisco Giants,2.6
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,LowVig.ag,h2h,Boston Red Sox,2.13
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,LowVig.ag,h2h,San Francisco Giants,1.8
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,BetOnline.ag,h2h,Boston Red Sox,2.13
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,BetOnline.ag,h2h,San Francisco Giants,1.8
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,BetUS,h2h,Boston Red Sox,2.14
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,BetUS,h2h,San Francisco Giants,1.8
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,DraftKings,h2h,Boston Red Sox,2.09
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,DraftKings,h2h,San Francisco Giants,1.76
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,DraftKings,spreads,Boston Red Sox,1.48
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,DraftKings,spreads,San Francisco Giants,2.68
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,BetMGM,h2h,Boston Red Sox,2.1
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,BetMGM,h2h,San Francisco Giants,1.77
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,BetMGM,spreads,Boston Red Sox,1.48
2025-06-21 02:16:00+00:00,San Francisco Giants,Boston Red Sox,BetMGM,spreads,San Francisco Giants,2.7
